SR. NO.,CCMS NO,Zone,Latitude,Longitude,Type of Light,No. Of Lights,Wattage,Ward No.,Wattage,Connected Load,,,
21,WZ-126-034,WEST,28.622305,77.038302,LED,1,72,126,72,72,,,
22,WZ-126-034,WEST,28.622254,77.038488,LED,1,72,126,72,72,,,
23,WZ-126-034,WEST,28.622239,77.038553,LED,1,72,126,72,72,,,
24,WZ-126-034,WEST,28.622204,77.038761,LED,1,72,126,72,72,,,
25,WZ-126-034,WEST,28.622205,77.038762,LED,1,72,126,72,72,,,
26,WZ-126-034,WEST,28.622258,77.038959,LED,1,72,126,72,72,,,
27,WZ-126-034,WEST,28.622294,77.039061,LED,1,72,126,72,72,,,
28,WZ-126-034,WEST,28.622305,77.039111,LED,1,72,126,72,72,,,
29,WZ-126-034,WEST,28.622374,77.039098,LED,1,72,126,72,72,,,
30,WZ-126-034,WEST,28.622425,77.0391,LED,1,72,126,72,72,,,
31,WZ-126-034,WEST,28.622439,77.039068,LED,1,72,126,72,72,,,
32,WZ-126-034,WEST,28.622378,77.038988,LED,2,72X2,126,72,144,,,
33,WZ-126-034,WEST,28.62237,77.038959,LED,1,72,126,72,72,,,
34,WZ-126-034,WEST,28.622372,77.038943,LED,1,72,126,72,72,,,
35,WZ-126-034,WEST,28.622427,77.038826,LED,1,72,126,72,72,,,
36,WZ-126-034,WEST,28.622385,77.03871,LED,1,72,126,72,72,,,
37,WZ-126-034,WEST,28.622382,77.038526,LED,1,72,126,72,72,,,
38,WZ-126-034,WEST,28.622429,77.038417,LED,1,72,126,72,72,,,
39,WZ-126-034,WEST,28.622417,77.038407,LED,1,72,126,72,72,,,
40,WZ-126-034,WEST,28.62243,77.038248,LED,1,72,126,72,72,,,
41,WZ-126-034,WEST,28.622447,77.038205,LED,1,72,126,72,72,,,
42,WZ-126-034,WEST,28.62243,77.038105,LED,1,72,126,72,72,,,
43,WZ-126-034,WEST,28.62243,77.038105,LED,1,72,126,72,72,,,
44,WZ-126-034,WEST,28.622541,77.03799,LED,1,72,126,72,72,,,
45,WZ-126-034,WEST,28.622553,77.037897,LED,1,72,126,72,72,,,
46,WZ-126-034,WEST,28.622781,77.037992,LED,1,72,126,72,72,,,
47,WZ-126-034,WEST,28.622834,77.037998,LED,1,72,126,72,72,,,
48,WZ-126-034,WEST,28.622942,77.037997,LED,1,72,126,72,72,,,
49,WZ-126-034,WEST,28.623081,77.038027,LED,2,72X2,126,72,144,,,
50,WZ-126-034,WEST,28.623193,77.038041,LED,1,72,126,72,72,,,
51,WZ-126-034,WEST,28.623223,77.038061,LED,1,72,126,72,72,,,
52,WZ-126-034,WEST,28.62331,77.03805,LED,1,72,126,72,72,,,
53,WZ-126-034,WEST,28.623426,77.038025,LED,1,72,126,72,72,,,
54,WZ-126-034,WEST,28.623429,77.038047,LED,1,72,126,72,72,,,
55,WZ-126-034,WEST,28.623266,77.038053,LED,1,72,126,72,72,,,
56,WZ-126-034,WEST,28.623228,77.038365,LED,1,72,126,72,72,,,
57,WZ-126-034,WEST,28.623265,77.038641,LED,1,72,126,72,72,,,
58,WZ-126-034,WEST,28.623119,77.038689,LED,2,72X2,126,72,144,,,
59,WZ-126-034,WEST,28.622982,77.038679,LED,2,72X2,126,72,144,,,
60,WZ-126-034,WEST,28.622915,77.038662,LED,2,72X2,126,72,144,,,
61,WZ-126-034,WEST,28.622749,77.038649,LED,1,72,126,72,72,,,
62,WZ-126-034,WEST,28.622635,77.038612,LED,1,72,126,72,72,,,
63,WZ-126-034,WEST,28.622601,77.038748,LED,1,72,126,72,72,,,
64,WZ-126-034,WEST,28.622606,77.038756,LED,1,72,126,72,72,,,
65,WZ-126-034,WEST,28.6226,77.038975,LED,1,72,126,72,72,,,
66,WZ-126-034,WEST,28.622649,77.039078,LED,1,72,126,72,72,,,
67,WZ-126-034,WEST,28.622852,77.039145,LED,1,72,126,72,72,,,
68,WZ-126-034,WEST,28.623026,77.039172,LED,1,72,126,72,72,,,
69,WZ-126-034,WEST,28.623286,77.039009,LED,2,72X2,126,72,144,,,
70,WZ-126-034,WEST,28.62337,77.039138,LED,1,72,126,72,72,,,
71,WZ-126-034,WEST,28.623453,77.039102,LED,1,72,126,72,72,,,
72,WZ-126-034,WEST,28.623493,77.039105,LED,1,72,126,72,72,,,
73,WZ-126-034,WEST,28.623545,77.039117,LED,1,72,126,72,72,,,
74,WZ-126-034,WEST,28.623659,77.039126,LED,1,72,126,72,72,,,
75,WZ-126-034,WEST,28.623546,77.039129,LED,1,72,126,72,72,,,
76,WZ-126-034,WEST,28.623444,77.039193,LED,1,72,126,72,72,,,
77,WZ-126-034,WEST,28.62353,77.039153,LED,1,72,126,72,72,,,
78,WZ-126-034,WEST,28.623469,77.039074,LED,1,72,126,72,72,,,
79,WZ-126-034,WEST,28.623295,77.039017,LED,1,72,126,72,72,,,
80,WZ-126-034,WEST,28.623229,77.039076,LED,1,72,126,72,72,,,
81,WZ-126-034,WEST,28.62302,77.039109,LED,1,72,126,72,72,,,
82,WZ-126-034,WEST,28.622967,77.039102,LED,1,72,126,72,72,,,
83,WZ-126-034,WEST,28.622838,77.039125,LED,1,72,126,72,72,,,
84,WZ-126-034,WEST,28.622681,77.039116,LED,1,72,126,72,72,,,
85,WZ-126-034,WEST,28.62255,77.039109,LED,1,72,126,72,72,,,
86,WZ-126-034,WEST,28.622373,77.039099,LED,1,72,126,72,72,,,
87,WZ-126-034,WEST,28.621898,77.039193,LED,1,72,126,72,72,,,
88,WZ-126-034,WEST,28.621896,77.03917,LED,1,72,126,72,72,,,
89,WZ-126-034,WEST,28.621716,77.03917,LED,1,72,126,72,72,,,
90,WZ-126-034,WEST,28.621473,77.039161,LED,1,72,126,72,72,,,
91,WZ-126-034,WEST,28.621427,77.039145,LED,1,72,126,72,72,,,
92,WZ-126-034,WEST,28.621146,77.039185,LED,1,72,126,72,72,,,
93,WZ-126-034,WEST,28.621077,77.039183,LED,1,72,126,72,72,,,
94,WZ-126-034,WEST,28.621169,77.039153,LED,1,72,126,72,72,,,
95,WZ-126-034,WEST,28.621405,77.039161,LED,1,72,126,72,72,,,
96,WZ-126-034,WEST,28.621425,77.039161,LED,1,72,126,72,72,,,
97,WZ-126-034,WEST,28.62129,77.038796,LED,1,72,126,72,72,,,
98,WZ-126-034,WEST,28.621192,77.038594,LED,1,72,126,72,72,,,
99,WZ-126-034,WEST,28.621125,77.03833,LED,1,72,126,72,72,,,
100,WZ-126-034,WEST,28.621061,77.038181,LED,1,72,126,72,72,,,
101,WZ-126-034,WEST,28.62106,77.038182,LED,1,72,126,72,72,,,
102,WZ-126-034,WEST,28.621021,77.038129,LED,1,72,126,72,72,,,
103,WZ-126-034,WEST,28.620935,77.037947,LED,1,72,126,72,72,,,
104,WZ-126-034,WEST,28.620823,77.037783,LED,1,72,126,72,72,,,
105,WZ-126-034,WEST,28.620798,77.037637,LED,1,72,126,72,72,,,
106,WZ-126-034,WEST,28.620736,77.037523,LED,1,72,126,72,72,,,
107,WZ-126-034,WEST,28.620613,77.037413,LED,1,72,126,72,72,,,
108,WZ-126-034,WEST,28.620587,77.037324,LED,1,72,126,72,72,,,
109,WZ-126-034,WEST,28.62056,77.037215,LED,1,72,126,72,72,,,
110,WZ-126-034,WEST,28.620505,77.037108,LED,1,72,126,72,72,,,
111,WZ-126-034,WEST,28.620447,77.03702,LED,1,72,126,72,72,,,
112,WZ-126-034,WEST,28.620377,77.036949,LED,1,72,126,72,72,,,
113,WZ-126-034,WEST,28.620377,77.036949,LED,1,72,126,72,72,,,
114,WZ-126-034,WEST,28.62021,77.036699,LED,1,72,126,72,72,,,
115,WZ-126-034,WEST,28.620083,77.036697,LED,1,72,126,72,72,,,
1,WZ-117-040,WEST,28.616334,77.080676,LED,2,72X2,117,72,144,,,
4,WZ-117-040,WEST,28.616511,77.081142,LED,1,18,117,18,18,,,
5,WZ-117-040,WEST,28.616499,77.081286,LED,2,72X2,117,72,144,,,
6,WZ-117-040,WEST,28.6165,77.081287,LED,1,72,117,72,72,,,
7,WZ-117-040,WEST,28.616713,77.081161,LED,1,18,117,18,18,,,
8,WZ-117-040,WEST,28.616801,77.081241,LED,1,18,117,18,18,,,
9,WZ-117-040,WEST,28.616862,77.081239,LED,3,72X3,117,72,216,,,
10,WZ-117-040,WEST,28.616795,77.081182,LED,2,72X2,117,72,144,,,
11,WZ-117-040,WEST,28.616678,77.081202,LED,1,72,117,72,72,,,
12,WZ-117-040,WEST,28.616669,77.081213,LED,1,72,117,72,72,,,
14,WZ-117-040,WEST,28.616644,77.081164,LED,1,72,117,72,72,,,
15,WZ-117-040,WEST,28.616461,77.08168,LED,1,72,117,72,72,,,
16,WZ-117-040,WEST,28.616551,77.081755,LED,1,72,117,72,72,,,
17,WZ-117-040,WEST,28.616638,77.081801,LED,1,72,117,72,72,,,
18,WZ-117-040,WEST,28.617025,77.08141,LED,1,72,117,72,72,,,
19,WZ-117-040,WEST,28.617047,77.081618,LED,1,72,117,72,72,,,
20,WZ-117-040,WEST,28.617205,77.081022,LED,1,72,117,72,72,,,
21,WZ-117-040,WEST,28.616919,77.080841,LED,2,72X2,117,72,144,,,
22,WZ-117-040,WEST,28.616682,77.080733,LED,1,72,117,72,72,,,
1,WZ-117-038,WEST,28.617588,77.082688,LED,1,72,117,72,72,,,
2,WZ-117-038,WEST,28.617584,77.082796,LED,1,72,117,72,72,,,
3,WZ-117-038,WEST,28.617748,77.082684,LED,1,72,117,72,72,,,
4,WZ-117-038,WEST,28.617602,77.082824,LED,1,72,117,72,72,,,
5,WZ-117-038,WEST,28.61757,77.082817,LED,4,140X4,117,140,560,,,
6,WZ-117-038,WEST,28.617084,77.082816,LED,2,72X2,117,72,144,,,
7,WZ-117-038,WEST,28.617009,77.082652,LED,2,72X2,117,72,144,,,
8,WZ-117-038,WEST,28.617046,77.08243,LED,2,72X2,117,72,144,,,
10,WZ-117-038,WEST,28.617207,77.082145,LED,2,72X2,117,72,144,,,
13,WZ-117-038,WEST,28.617508,77.082339,LED,2,72X2,117,72,144,,,
14,WZ-117-038,WEST,28.617504,77.082528,LED,1,72,117,72,72,,,
15,WZ-117-038,WEST,28.617492,77.082591,LED,1,72,117,72,72,,,
16,WZ-117-038,WEST,28.617425,77.082733,LED,1,72,117,72,72,,,
17,WZ-117-038,WEST,28.617333,77.082127,LED,1,72,117,72,72,,,
18,WZ-117-038,WEST,28.617346,77.082102,LED,2,72X2,117,72,144,,,
20,WZ-117-038,WEST,28.616999,77.082059,LED,2,72X2,117,72,144,,,
21,WZ-117-038,WEST,28.616869,77.082182,LED,1,72,117,72,72,,,
22,WZ-117-038,WEST,28.616801,77.082412,LED,1,18,117,18,18,,,
23,WZ-117-038,WEST,28.616764,77.082519,LED,1,72,117,72,72,,,
24,WZ-117-038,WEST,28.617267,77.082183,LED,1,18,117,18,18,,,
25,WZ-117-038,WEST,28.61722,77.082219,LED,1,18,117,18,18,,,
26,WZ-117-038,WEST,28.617215,77.082221,LED,1,18,117,18,18,,,
27,WZ-117-038,WEST,28.617186,77.082401,LED,1,18,117,18,18,,,
28,WZ-117-038,WEST,28.617204,77.082378,LED,1,18,117,18,18,,,
2,WZ-109-037,WEST,28.627027,77.090595,LED,1,45,109,45,45,,,
3,WZ-109-037,WEST,28.626898,77.090655,LED,1,72,109,72,72,,,
4,WZ-109-037,WEST,28.627056,77.090747,LED,1,35,109,35,35,,,
5,WZ-109-037,WEST,28.626941,77.090809,LED,1,35,109,35,35,,,
6,WZ-109-037,WEST,28.626944,77.090947,LED,1,35,109,35,35,,,
7,WZ-109-037,WEST,28.62714,77.090918,LED,1,35,109,35,35,,,
8,WZ-109-037,WEST,28.62706,77.090883,LED,4,140X4,109,140,560,,,
10,WZ-109-037,WEST,28.626606,77.090786,LED,1,72,109,72,72,,,
11,WZ-109-037,WEST,28.62627,77.090832,LED,1,72,109,72,72,,,
12,WZ-109-037,WEST,28.626209,77.090763,LED,1,72,109,72,72,,,
13,WZ-109-037,WEST,28.626033,77.091051,LED,1,72,109,72,72,,,
14,WZ-109-037,WEST,28.62599,77.090878,LED,1,72,109,72,72,,,
15,WZ-109-037,WEST,28.625967,77.090576,LED,1,72,109,72,72,,,
16,WZ-109-037,WEST,28.625945,77.09044,LED,1,72,109,72,72,,,
17,WZ-109-037,WEST,28.625922,77.090103,LED,2,45X2,109,45,90,,,
18,WZ-109-037,WEST,28.626008,77.090144,LED,4,140X4,109,140,560,,,
19,WZ-109-037,WEST,28.626316,77.08873,LED,1,72,109,72,72,,,
20,WZ-109-037,WEST,28.626126,77.088755,LED,1,72,109,72,72,,,
21,WZ-109-037,WEST,28.625936,77.089032,LED,1,72,109,72,72,,,
22,WZ-109-037,WEST,28.625796,77.08931,LED,1,72,109,72,72,,,
23,WZ-109-037,WEST,28.625744,77.089693,LED,2,72X2,109,72,144,,,
24,WZ-109-037,WEST,28.625711,77.090067,LED,1,72,109,72,72,,,
25,WZ-109-037,WEST,28.625714,77.0903,LED,1,72,109,72,72,,,
26,WZ-109-037,WEST,28.62574,77.090679,LED,1,72,109,72,72,,,
27,WZ-109-037,WEST,28.625778,77.0911,LED,1,45,109,45,45,,,
28,WZ-109-037,WEST,28.625876,77.091392,LED,1,72,109,72,72,,,
29,WZ-109-037,WEST,28.625893,77.091637,LED,1,72,109,72,72,,,
30,WZ-109-037,WEST,28.625984,77.091382,LED,1,72,109,72,72,,,
31,WZ-109-037,WEST,28.626302,77.09131,LED,1,72,109,72,72,,,
32,WZ-109-037,WEST,28.62671,77.091229,LED,1,72,109,72,72,,,
33,WZ-109-037,WEST,28.626842,77.09114,LED,1,72,109,72,72,,,
34,WZ-109-037,WEST,28.626869,77.09094,LED,2,72X2,109,72,144,,,
35,WZ-109-037,WEST,28.6271,77.091205,LED,2,72X2,109,72,144,,,
36,WZ-109-037,WEST,28.627422,77.091152,LED,1,72,109,72,72,,,
37,WZ-109-037,WEST,28.627564,77.091312,LED,1,72,109,72,72,,,
38,WZ-109-037,WEST,28.627518,77.091384,LED,1,40,109,40,40,,,
39,WZ-109-037,WEST,28.627281,77.091475,LED,1,45,109,45,45,,,
40,WZ-109-037,WEST,28.627016,77.091507,LED,1,72,109,72,72,,,
41,WZ-109-037,WEST,28.626746,77.091552,LED,1,72,109,72,72,,,
42,WZ-109-037,WEST,28.626452,77.091621,LED,1,72,109,72,72,,,
43,WZ-109-037,WEST,28.626127,77.091683,LED,1,70,109,70,70,,,
44,WZ-109-037,WEST,28.627624,77.091581,LED,1,45,109,45,45,,,
45,WZ-109-037,WEST,28.627299,77.090877,LED,1,72,109,72,72,,,
1,WZ-109-038,WEST,28.626519,77.088965,LED,2,72X2,109,72,144,,,
2,WZ-109-038,WEST,28.626377,77.089417,LED,1,72,109,72,72,,,
3,WZ-109-038,WEST,28.626511,77.089601,LED,1,72,109,72,72,,,
4,WZ-109-038,WEST,28.626729,77.089966,LED,1,72,109,72,72,,,
5,WZ-109-038,WEST,28.62692,77.090296,LED,1,72,109,72,72,,,
6,WZ-109-038,WEST,28.627137,77.090203,LED,2,72X2,109,72,144,,,
7,WZ-109-038,WEST,28.627035,77.089991,LED,1,72,109,72,72,,,
8,WZ-109-038,WEST,28.626888,77.089804,LED,1,72,109,72,72,,,
9,WZ-109-038,WEST,28.626707,77.089507,LED,1,72,109,72,72,,,
10,WZ-109-038,WEST,28.626599,77.089271,LED,1,72,109,72,72,,,
11,WZ-109-038,WEST,28.627369,77.090403,LED,1,72,109,72,72,,,
12,WZ-109-038,WEST,28.627714,77.091079,LED,1,72,109,72,72,,,
13,WZ-109-038,WEST,28.62778,77.091392,LED,1,72,109,72,72,,,
14,WZ-109-038,WEST,28.627673,77.091026,LED,2,72X2,109,72,144,,,
15,WZ-109-038,WEST,28.627394,77.089977,LED,1,72,109,72,72,,,
16,WZ-109-038,WEST,28.627068,77.090538,LED,4,140X4,109,140,560,,,
17,WZ-109-038,WEST,28.626536,77.090496,LED,1,72,109,72,72,,,
18,WZ-109-038,WEST,28.626483,77.09034,LED,1,35,109,35,35,,,
19,WZ-109-038,WEST,28.626427,77.09018,LED,4,140X4,109,140,560,,,
20,WZ-109-038,WEST,28.626327,77.090027,LED,1,35,109,35,35,,,
21,WZ-109-038,WEST,28.626111,77.090064,LED,4,190X4,109,190,760,,,
22,WZ-109-038,WEST,28.626076,77.090275,LED,1,35,109,35,35,,,
23,WZ-109-038,WEST,28.626094,77.090502,LED,1,35,109,35,35,,,
24,WZ-109-038,WEST,28.626229,77.090534,LED,1,35,109,35,35,,,
25,WZ-109-038,WEST,28.626393,77.090491,LED,2,140X2,109,140,280,,,
26,WZ-109-038,WEST,28.626417,77.090551,LED,1,35,109,35,35,,,
27,WZ-109-038,WEST,28.626434,77.09034,LED,1,35,109,35,35,,,
28,WZ-109-038,WEST,28.626627,77.090446,LED,1,35,109,35,35,,,
30,WZ-109-038,WEST,28.626878,77.090446,LED,1,35,109,35,35,,,
31,WZ-109-038,WEST,28.626772,77.090239,LED,1,35,109,35,35,,,
32,WZ-109-038,WEST,28.626641,77.090019,LED,1,35,109,35,35,,,
33,WZ-109-038,WEST,28.626089,77.089986,LED,1,35,109,35,35,,,
34,WZ-109-038,WEST,28.62611,77.089763,LED,1,35,109,35,35,,,
36,WZ-109-038,WEST,28.626222,77.089479,LED,1,35,109,35,35,,,
37,WZ-109-038,WEST,28.626363,77.089655,LED,1,35,109,35,35,,,
39,WZ-109-038,WEST,28.626315,77.089918,LED,4,140X4,109,140,560,,,
40,WZ-109-038,WEST,28.626456,77.089871,LED,1,35,109,35,35,,,
41,WZ-109-038,WEST,28.626405,77.089693,LED,1,35,109,35,35,,,
42,WZ-109-038,WEST,28.625996,77.089831,LED,1,35,109,35,35,,,
43,WZ-109-038,WEST,28.626006,77.089407,LED,1,45,109,45,45,,,
1,WZ-109-039,WEST,28.626326,77.087621,LED,1,72,109,72,72,,,
2,WZ-109-039,WEST,28.626221,77.087691,LED,1,72,109,72,72,,,
3,WZ-109-039,WEST,28.626372,77.087519,LED,1,35,109,35,35,,,
4,WZ-109-039,WEST,28.626469,77.087433,LED,1,72,109,72,72,,,
5,WZ-109-039,WEST,28.626619,77.087306,LED,1,45,109,45,45,,,
6,WZ-109-039,WEST,28.626802,77.087064,LED,4,190X4,109,190,760,,,
7,WZ-109-039,WEST,28.62662,77.087039,LED,1,72,109,72,72,,,
8,WZ-109-039,WEST,28.626563,77.086874,LED,1,72,109,72,72,,,
9,WZ-109-039,WEST,28.626478,77.08685,LED,1,45,109,45,45,,,
10,WZ-109-039,WEST,28.626619,77.087035,LED,1,72,109,72,72,,,
11,WZ-109-039,WEST,28.626538,77.087118,LED,1,72,109,72,72,,,
12,WZ-109-039,WEST,28.626276,77.087176,LED,1,72,109,72,72,,,
13,WZ-109-039,WEST,28.626269,77.087153,LED,4,190X4,109,190,760,,,
14,WZ-109-039,WEST,28.626359,77.087146,LED,1,18,109,18,18,,,
15,WZ-109-039,WEST,28.626341,77.087111,LED,1,72,109,72,72,,,
16,WZ-109-039,WEST,28.62605,77.087034,LED,1,45,109,45,45,,,
17,WZ-109-039,WEST,28.62604,77.087053,LED,1,72,109,72,72,,,
18,WZ-109-039,WEST,28.625909,77.087176,LED,1,72,109,72,72,,,
19,WZ-109-039,WEST,28.625951,77.086932,LED,1,35,109,35,35,,,
20,WZ-109-039,WEST,28.626028,77.086947,LED,1,35,109,35,35,,,
21,WZ-109-039,WEST,28.626171,77.086734,LED,1,72,109,72,72,,,
22,WZ-109-039,WEST,28.626041,77.086745,LED,1,35,109,35,35,,,
23,WZ-109-039,WEST,28.626031,77.086744,LED,1,72,109,72,72,,,
24,WZ-109-039,WEST,28.625881,77.08682,LED,1,72,109,72,72,,,
25,WZ-109-039,WEST,28.625901,77.087097,LED,1,35,109,35,35,,,
26,WZ-109-039,WEST,28.625879,77.086994,LED,1,35,109,35,35,,,
27,WZ-109-039,WEST,28.625755,77.086966,LED,1,35,109,35,35,,,
28,WZ-109-039,WEST,28.625677,77.086756,LED,1,35,109,35,35,,,
29,WZ-109-039,WEST,28.625577,77.0868,LED,1,72,109,72,72,,,
30,WZ-109-039,WEST,28.62568,77.08668,LED,1,35,109,35,35,,,
31,WZ-109-039,WEST,28.625574,77.086627,LED,1,35,109,35,35,,,
32,WZ-109-039,WEST,28.625492,77.086469,LED,1,35,109,35,35,,,
33,WZ-109-039,WEST,28.625812,77.086451,LED,1,35,109,35,35,,,
34,WZ-109-039,WEST,28.625892,77.086374,LED,1,35,109,35,35,,,
35,WZ-109-039,WEST,28.625856,77.086314,LED,1,72,109,72,72,,,
36,WZ-109-039,WEST,28.625971,77.086442,LED,1,72,109,72,72,,,
37,WZ-109-039,WEST,28.625904,77.086491,LED,1,72,109,72,72,,,
38,WZ-109-039,WEST,28.625754,77.086595,LED,1,72,109,72,72,,,
39,WZ-109-039,WEST,28.625973,77.08671,LED,4,190X4,109,190,760,,,
40,WZ-109-039,WEST,28.625965,77.086712,LED,1,18,109,18,18,,,
41,WZ-109-039,WEST,28.625958,77.086717,LED,1,18,109,18,18,,,
42,WZ-109-039,WEST,28.625945,77.086726,LED,1,18,109,18,18,,,
43,WZ-109-039,WEST,28.62628,77.086534,LED,1,35,109,35,35,,,
44,WZ-109-039,WEST,28.626266,77.08681,LED,1,35,109,35,35,,,
45,WZ-109-039,WEST,28.62653,77.086713,LED,1,35,109,35,35,,,
46,WZ-109-039,WEST,28.626078,77.086404,LED,1,35,109,35,35,,,
47,WZ-109-039,WEST,28.626019,77.086361,LED,1,35,109,35,35,,,
48,WZ-109-039,WEST,28.626114,77.086186,LED,1,45,109,45,45,,,
49,WZ-109-039,WEST,28.626145,77.086336,LED,1,45,109,45,45,,,
50,WZ-109-039,WEST,28.626301,77.08654,LED,1,72,109,72,72,,,
51,WZ-109-039,WEST,28.626458,77.086675,LED,1,72,109,72,72,,,
52,WZ-109-039,WEST,28.626431,77.088071,LED,1,72,109,72,72,,,
53,WZ-109-039,WEST,28.626296,77.08788,LED,1,45,109,45,45,,,
54,WZ-109-039,WEST,28.626351,77.087809,LED,1,72,109,72,72,,,
55,WZ-109-039,WEST,28.626534,77.087674,LED,4,190X4,109,190,760,,,
56,WZ-109-039,WEST,28.626548,77.087643,LED,1,72,109,72,72,,,
57,WZ-109-039,WEST,28.626783,77.087389,LED,1,72,109,72,72,,,
58,WZ-109-039,WEST,28.626872,77.087278,LED,1,72,109,72,72,,,
59,WZ-109-039,WEST,28.626934,77.087218,LED,4,190X4,109,190,760,,,
60,WZ-109-039,WEST,28.62687,77.088069,LED,2,"35X1,72X1",109,"35X1,72X1",107,,,
61,WZ-109-039,WEST,28.626833,77.088118,LED,2,72X2,109,72,144,,,
62,WZ-109-039,WEST,28.626654,77.087839,LED,1,72,109,72,72,,,
2,WZ-109-041,WEST,28.625295,77.089875,LED,1,72,109,72,72,,,
3,WZ-109-041,WEST,28.625234,77.090084,LED,2,70X2,109,70,140,,,
4,WZ-109-041,WEST,28.62514,77.089943,LED,1,72,109,72,72,,,
5,WZ-109-041,WEST,28.624945,77.089906,LED,1,45,109,45,45,,,
6,WZ-109-041,WEST,28.625015,77.090021,LED,1,45,109,45,45,,,
7,WZ-109-041,WEST,28.624858,77.090166,LED,4,140X4,109,140,560,,,
8,WZ-109-041,WEST,28.624853,77.090066,LED,1,35,109,35,35,,,
9,WZ-109-041,WEST,28.624739,77.089987,LED,1,35,109,35,35,,,
10,WZ-109-041,WEST,28.62483,77.090245,LED,2,72X2,109,72,144,,,
11,WZ-109-041,WEST,28.624795,77.090188,LED,2,72X2,109,72,144,,,
12,WZ-109-041,WEST,28.624808,77.090443,LED,1,72,109,72,72,,,
13,WZ-109-041,WEST,28.6247,77.090483,LED,2,72X2,109,72,144,,,
14,WZ-109-041,WEST,28.624677,77.090489,LED,1,72,109,72,72,,,
15,WZ-109-041,WEST,28.624377,77.090066,LED,2,72X2,109,72,144,,,
16,WZ-109-041,WEST,28.624624,77.090093,LED,1,72,109,72,72,,,
17,WZ-109-041,WEST,28.624483,77.090058,LED,1,72,109,72,72,,,
18,WZ-109-041,WEST,28.624423,77.090168,LED,1,72,109,72,72,,,
19,WZ-109-041,WEST,28.624158,77.090067,LED,2,72X2,109,72,144,,,
20,WZ-109-041,WEST,28.624178,77.090107,LED,1,72,109,72,72,,,
21,WZ-109-041,WEST,28.624166,77.090319,LED,1,35,109,35,35,,,
22,WZ-109-041,WEST,28.624217,77.090532,LED,2,72X2,109,72,144,,,
23,WZ-109-041,WEST,28.624241,77.090729,LED,2,72X2,109,72,144,,,
24,WZ-109-041,WEST,28.624281,77.090771,LED,1,72,109,72,72,,,
25,WZ-109-041,WEST,28.624379,77.090434,LED,2,72X2,109,72,144,,,
26,WZ-109-041,WEST,28.624439,77.090933,LED,1,35,109,35,35,,,
27,WZ-109-041,WEST,28.624408,77.091033,LED,1,72,109,72,72,,,
28,WZ-109-041,WEST,28.624356,77.091207,LED,1,72,109,72,72,,,
29,WZ-109-041,WEST,28.624303,77.091094,LED,1,72,109,72,72,,,
30,WZ-109-041,WEST,28.624341,77.0912,LED,1,18,109,18,18,,,
31,WZ-109-041,WEST,28.624328,77.091258,LED,1,70,109,70,70,,,
32,WZ-109-041,WEST,28.624369,77.091328,LED,2,18X2,109,18,36,,,
33,WZ-109-041,WEST,28.624507,77.091386,LED,2,18X2,109,18,36,,,
34,WZ-109-041,WEST,28.62444,77.091435,LED,1,70,109,70,70,,,
35,WZ-109-041,WEST,28.624429,77.091444,LED,2,18X2,109,18,36,,,
36,WZ-109-041,WEST,28.624384,77.09152,LED,1,18,109,18,18,,,
37,WZ-109-041,WEST,28.624417,77.091614,LED,2,18X2,109,18,36,,,
38,WZ-109-041,WEST,28.624431,77.091763,LED,2,18X2,109,18,36,,,
39,WZ-109-041,WEST,28.624421,77.091859,LED,1,18,109,18,18,,,
40,WZ-109-041,WEST,28.624442,77.092017,LED,2,18X2,109,18,36,,,
41,WZ-109-041,WEST,28.624464,77.092162,LED,1,18,109,18,18,,,
42,WZ-109-041,WEST,28.624455,77.092166,LED,1,35,109,35,35,,,
43,WZ-109-041,WEST,28.624554,77.091274,LED,2,72X2,109,72,144,,,
44,WZ-109-041,WEST,28.624507,77.090825,LED,2,72X2,109,72,144,,,
45,WZ-109-041,WEST,28.624586,77.090845,LED,2,72X2,109,72,144,,,
46,WZ-109-041,WEST,28.624891,77.091013,LED,2,72X2,109,72,144,,,
47,WZ-109-041,WEST,28.624824,77.090689,LED,1,72,109,72,72,,,
48,WZ-109-041,WEST,28.624856,77.090786,LED,3,70X3,109,70,210,,,
49,WZ-109-041,WEST,28.62493,77.090768,LED,4,140X4,109,140,560,,,
51,WZ-109-041,WEST,28.624897,77.090661,LED,1,72,109,72,72,,,
52,WZ-109-041,WEST,28.624975,77.090934,LED,1,72,109,72,72,,,
53,WZ-109-041,WEST,28.625041,77.091113,LED,2,72X2,109,72,144,,,
54,WZ-109-041,WEST,28.624927,77.091106,LED,1,72,109,72,72,,,
55,WZ-109-041,WEST,28.624772,77.091121,LED,2,72X2,109,72,144,,,
56,WZ-109-041,WEST,28.625154,77.09106,LED,2,72X2,109,72,144,,,
57,WZ-109-041,WEST,28.625276,77.091023,LED,1,35,109,35,35,,,
58,WZ-109-041,WEST,28.625137,77.090854,LED,1,72,109,72,72,,,
59,WZ-109-041,WEST,28.625165,77.090826,LED,2,72X2,109,72,144,,,
60,WZ-109-041,WEST,28.625133,77.090468,LED,2,72X2,109,72,144,,,
61,WZ-109-041,WEST,28.625031,77.09012,LED,1,72,109,72,72,,,
62,WZ-109-041,WEST,28.624841,77.089573,LED,1,72,109,72,72,,,
63,WZ-109-041,WEST,28.625187,77.089538,LED,1,35,109,35,35,,,
