SR. NO.,CCMS NO,Zone,Ward No.,Latitude,Longitude,Type of Light,No. Of Lights,Wattage,Wattage,Connected Load,,,
90,SZ-162-013,SOUTH,162,28.532465,77.207945,LED,1,35,35,35,,,
91,SZ-162-013,SOUTH,162,28.532425,77.207894,LED,1,35,35,35,,,
92,SZ-162-013,SOUTH,162,28.532451,77.207835,LED,1,35,35,35,,,
93,SZ-162-013,SOUTH,162,28.532201,77.207714,LED,1,35,35,35,,,
94,SZ-162-013,SOUTH,162,28.532156,77.207781,LED,1,35,35,35,,,
95,SZ-162-013,SOUTH,162,28.531983,77.207774,LED,4,140X4,140,560,,,
96,SZ-162-013,SOUTH,162,28.532193,77.207916,LED,1,35,35,35,,,
97,SZ-162-013,SOUTH,162,28.532122,77.208017,LED,1,35,35,35,,,
98,SZ-162-013,SOUTH,162,28.532034,77.208007,LED,1,35,35,35,,,
99,SZ-162-013,SOUTH,162,28.532065,77.208089,LED,1,35,35,35,,,
100,SZ-162-013,SOUTH,162,28.53216,77.208111,LED,1,35,35,35,,,
101,SZ-162-013,SOUTH,162,28.532271,77.208041,LED,1,35,35,35,,,
102,SZ-162-013,SOUTH,162,28.532326,77.208068,LED,1,80,80,80,,,
104,SZ-162-013,SOUTH,162,28.532266,77.208273,LED,1,80,80,80,,,
105,SZ-162-013,SOUTH,162,28.531867,77.208446,LED,1,80,80,80,,,
106,SZ-162-013,SOUTH,162,28.531563,77.208291,LED,1,35,35,35,,,
107,SZ-162-013,SOUTH,162,28.531391,77.208288,LED,1,80,80,80,,,
108,SZ-162-013,SOUTH,162,28.531296,77.208107,LED,2,140X2,140,280,,,
109,SZ-162-013,SOUTH,162,28.531362,77.207962,LED,1,35,35,35,,,
110,SZ-162-013,SOUTH,162,28.531624,77.208244,LED,1,35,35,35,,,
111,SZ-162-013,SOUTH,162,28.531591,77.20819,LED,2,80X1/70X1,80,160,,,
112,SZ-162-013,SOUTH,162,28.531535,77.208062,LED,2,"40X1,80X1",80,160,,,
113,SZ-162-013,SOUTH,162,28.531665,77.207955,LED,1,35,35,35,,,
116,SZ-162-013,SOUTH,162,28.531911,77.208346,LED,1,80,80,80,,,
117,SZ-162-013,SOUTH,162,28.531937,77.20812,LED,1,70,70,70,,,
1,SZ-167-023,SOUTH,167,28.573052,77.176806,LED,1,80,80,80,,,
2,SZ-167-023,SOUTH,167,28.57296,77.17683,LED,1,80,80,80,,,
3,SZ-167-023,SOUTH,167,28.573088,77.176949,LED,1,80,80,80,,,
4,SZ-167-023,SOUTH,167,28.573099,77.176935,LED,1,80,80,80,,,
5,SZ-167-023,SOUTH,167,28.572949,77.177008,LED,2,80X2,80,160,,,
6,SZ-167-023,SOUTH,167,28.572856,77.17698,LED,2,80X2,80,160,,,
7,SZ-167-023,SOUTH,167,28.572765,77.177039,LED,2,80X2,80,160,,,
8,SZ-167-023,SOUTH,167,28.572671,77.177112,LED,1,80,80,80,,,
9,SZ-167-023,SOUTH,167,28.572575,77.177209,LED,1,80,80,80,,,
10,SZ-167-023,SOUTH,167,28.572507,77.177277,LED,1,80,80,80,,,
11,SZ-167-023,SOUTH,167,28.572402,77.177421,LED,1,80,80,80,,,
12,SZ-167-023,SOUTH,167,28.572636,77.177058,LED,4,140X4,140,560,,,
13,SZ-167-023,SOUTH,167,28.572533,77.176944,LED,1,80,80,80,,,
14,SZ-167-023,SOUTH,167,28.572439,77.176799,LED,1,80,80,80,,,
15,SZ-167-023,SOUTH,167,28.572358,77.176672,LED,1,80,80,80,,,
16,SZ-167-023,SOUTH,167,28.572382,77.176582,LED,1,80,80,80,,,
17,SZ-167-023,SOUTH,167,28.572417,77.176451,LED,2,80X2,80,160,,,
18,SZ-167-023,SOUTH,167,28.572505,77.176355,LED,2,80X2,80,160,,,
19,SZ-167-023,SOUTH,167,28.57255,77.176191,LED,2,80X2,80,160,,,
20,SZ-167-023,SOUTH,167,28.572581,77.17605,LED,2,80X2,80,160,,,
21,SZ-167-023,SOUTH,167,28.572671,77.175882,LED,1,80,80,80,,,
22,SZ-167-023,SOUTH,167,28.573637,77.176153,LED,1,80,80,80,,,
23,SZ-167-023,SOUTH,167,28.573477,77.176272,LED,1,80,80,80,,,
24,SZ-167-023,SOUTH,167,28.573321,77.176396,LED,1,80,80,80,,,
25,SZ-167-023,SOUTH,167,28.573109,77.176554,LED,1,80,80,80,,,
26,SZ-167-023,SOUTH,167,28.573039,77.176476,LED,1,80,80,80,,,
27,SZ-167-023,SOUTH,167,28.572985,77.176407,LED,1,80,80,80,,,
28,SZ-167-023,SOUTH,167,28.572896,77.17642,LED,2,80X2,80,160,,,
29,SZ-167-023,SOUTH,167,28.57311,77.176653,LED,2,80X2,80,160,,,
1,SZ-167-028,SOUTH,167,28.57415,77.175854,LED,1,80,80,80,,,
2,SZ-167-028,SOUTH,167,28.574148,77.175855,LED,1,80,80,80,,,
3,SZ-167-028,SOUTH,167,28.574349,77.175764,LED,1,80,80,80,,,
4,SZ-167-028,SOUTH,167,28.574527,77.175656,LED,1,80,80,80,,,
5,SZ-167-028,SOUTH,167,28.574698,77.175526,LED,1,80,80,80,,,
6,SZ-167-028,SOUTH,167,28.574904,77.175408,LED,2,70X2,70,140,,,
7,SZ-167-028,SOUTH,167,28.57396,77.17599,LED,2,70X2,70,140,,,
8,SZ-167-028,SOUTH,167,28.573777,77.176095,LED,1,70,70,70,,,
9,SZ-167-028,SOUTH,167,28.573611,77.176013,LED,1,70,70,70,,,
10,SZ-167-028,SOUTH,167,28.573507,77.175858,LED,1,70,70,70,,,
11,SZ-167-028,SOUTH,167,28.573427,77.175695,LED,1,70,70,70,,,
12,SZ-167-028,SOUTH,167,28.573324,77.175685,LED,1,70,70,70,,,
13,SZ-167-028,SOUTH,167,28.573205,77.175745,LED,2,72X2,72,144,,,
14,SZ-167-028,SOUTH,167,28.573105,77.175819,LED,1,72,72,72,,,
15,SZ-167-028,SOUTH,167,28.572957,77.175958,LED,1,72,72,72,,,
16,SZ-167-028,SOUTH,167,28.572853,77.175817,LED,1,72,72,72,,,
17,SZ-167-028,SOUTH,167,28.572781,77.17571,LED,1,72,72,72,,,
18,SZ-167-028,SOUTH,167,28.572633,77.175521,LED,1,80,80,80,,,
19,SZ-167-028,SOUTH,167,28.572559,77.17537,LED,1,80,80,80,,,
20,SZ-167-028,SOUTH,167,28.57247,77.175196,LED,1,80,80,80,,,
21,SZ-167-028,SOUTH,167,28.572577,77.175033,LED,1,80,80,80,,,
22,SZ-167-028,SOUTH,167,28.572734,77.174946,LED,2,80X2,80,160,,,
23,SZ-167-028,SOUTH,167,28.572883,77.174836,LED,2,80X2,80,160,,,
24,SZ-167-028,SOUTH,167,28.572744,77.174613,LED,2,80X2,80,160,,,
25,SZ-167-028,SOUTH,167,28.572955,77.174911,LED,1,80,80,80,,,
26,SZ-167-028,SOUTH,167,28.573091,77.175061,LED,1,80,80,80,,,
27,SZ-167-028,SOUTH,167,28.573113,77.175246,LED,2,80X2,80,160,,,
28,SZ-167-028,SOUTH,167,28.573263,77.175348,LED,2,80X2,80,160,,,
29,SZ-167-028,SOUTH,167,28.573241,77.175227,LED,1,80,80,80,,,
30,SZ-167-028,SOUTH,167,28.573414,77.17509,LED,1,80,80,80,,,
31,SZ-167-028,SOUTH,167,28.573621,77.175009,LED,1,80,80,80,,,
32,SZ-167-028,SOUTH,167,28.573791,77.17517,LED,1,80,80,80,,,
1,SZ-162-012,SOUTH,162,28.530373,77.216459,LED,2,40X2,40,80,,,
2,SZ-162-012,SOUTH,162,28.530395,77.216462,LED,1,40,40,40,,,
3,SZ-162-012,SOUTH,162,28.530458,77.216203,LED,1,80,80,80,,,
4,SZ-162-012,SOUTH,162,28.530599,77.215895,LED,2,70X2,70,140,,,
5,SZ-162-012,SOUTH,162,28.530382,77.2157,LED,2,80X2,80,160,,,
6,SZ-162-012,SOUTH,162,28.530478,77.215597,LED,2,35X2,35,70,,,
7,SZ-162-012,SOUTH,162,28.530478,77.215597,LED,1,80,80,80,,,
8,SZ-162-012,SOUTH,162,28.530097,77.216153,LED,1,80,80,80,,,
9,SZ-162-012,SOUTH,162,28.530006,77.215979,LED,1,80,80,80,,,
10,SZ-162-012,SOUTH,162,28.529936,77.21578,LED,1,80,80,80,,,
11,SZ-162-012,SOUTH,162,28.529907,77.215609,LED,1,80,80,80,,,
12,SZ-162-012,SOUTH,162,28.529867,77.215281,LED,1,80,80,80,,,
13,SZ-162-012,SOUTH,162,28.529857,77.215253,LED,1,80,80,80,,,
14,SZ-162-012,SOUTH,162,28.529989,77.215341,LED,1,80,80,80,,,
15,SZ-162-012,SOUTH,162,28.530333,77.214965,LED,1,80,80,80,,,
16,SZ-162-012,SOUTH,162,28.530319,77.214965,LED,1,70,70,70,,,
17,SZ-162-012,SOUTH,162,28.530394,77.215102,LED,1,80,80,80,,,
18,SZ-162-012,SOUTH,162,28.530345,77.215037,LED,1,80,80,80,,,
19,SZ-162-012,SOUTH,162,28.53051,77.214819,LED,1,80,80,80,,,
20,SZ-162-012,SOUTH,162,28.530667,77.214968,LED,1,80,80,80,,,
21,SZ-162-012,SOUTH,162,28.530674,77.214985,LED,1,40,40,40,,,
22,SZ-162-012,SOUTH,162,28.530936,77.214938,LED,1,40,40,40,,,
23,SZ-162-012,SOUTH,162,28.531126,77.215178,LED,1,80,80,80,,,
24,SZ-162-012,SOUTH,162,28.531079,77.215244,LED,1,80,80,80,,,
25,SZ-162-012,SOUTH,162,28.531084,77.21525,LED,1,72,72,72,,,
26,SZ-162-012,SOUTH,162,28.530139,77.215062,LED,1,80,80,80,,,
27,SZ-162-012,SOUTH,162,28.530245,77.215023,LED,1,80,80,80,,,
28,SZ-162-012,SOUTH,162,28.530261,77.215013,LED,1,40,40,40,,,
29,SZ-162-012,SOUTH,162,28.530259,77.215482,LED,1,80,80,80,,,
30,SZ-162-012,SOUTH,162,28.530482,77.215459,LED,1,80,80,80,,,
31,SZ-162-012,SOUTH,162,28.530959,77.215281,LED,1,40,40,40,,,
32,SZ-162-012,SOUTH,162,28.531028,77.215372,LED,1,40,40,40,,,
33,SZ-162-012,SOUTH,162,28.531032,77.215406,LED,1,40,40,40,,,
34,SZ-162-012,SOUTH,162,28.531104,77.21554,LED,1,80,80,80,,,
35,SZ-162-012,SOUTH,162,28.531227,77.215655,LED,2,80X2,80,160,,,
36,SZ-162-012,SOUTH,162,28.531286,77.215575,LED,1,40,40,40,,,
37,SZ-162-012,SOUTH,162,28.531072,77.215551,LED,1,40,40,40,,,
38,SZ-162-012,SOUTH,162,28.530851,77.215562,LED,1,40,40,40,,,
39,SZ-162-012,SOUTH,162,28.530833,77.21556,LED,1,80,80,80,,,
40,SZ-162-012,SOUTH,162,28.530794,77.215765,LED,2,80X2,80,160,,,
41,SZ-162-012,SOUTH,162,28.530801,77.215787,LED,2,40X2,40,80,,,
42,SZ-162-012,SOUTH,162,28.530931,77.216257,LED,1,70,70,70,,,
43,SZ-162-012,SOUTH,162,28.530762,77.21649,LED,1,70,70,70,,,
44,SZ-162-012,SOUTH,162,28.530778,77.216579,LED,1,40,40,40,,,
45,SZ-162-012,SOUTH,162,28.531013,77.216784,LED,1,40,40,40,,,
46,SZ-162-012,SOUTH,162,28.530881,77.216936,LED,1,40,40,40,,,
47,SZ-162-012,SOUTH,162,28.53097,77.217215,LED,1,40,40,40,,,
48,SZ-162-012,SOUTH,162,28.530966,77.217464,LED,1,40,40,40,,,
49,SZ-162-012,SOUTH,162,28.531101,77.217517,LED,1,40,40,40,,,
50,SZ-162-012,SOUTH,162,28.531106,77.217578,LED,1,70,70,70,,,
51,SZ-162-012,SOUTH,162,28.531047,77.217825,LED,1,40,40,40,,,
1,SZ-162-007,SOUTH,162,28.531105,77.208479,LED,1,80,80,80,,,
2,SZ-162-007,SOUTH,162,28.531101,77.208478,LED,4,140X4,140,560,,,
3,SZ-162-007,SOUTH,162,28.530914,77.207985,LED,1,80,80,80,,,
4,SZ-162-007,SOUTH,162,28.530933,77.207981,LED,1,80,80,80,,,
5,SZ-162-007,SOUTH,162,28.530991,77.208059,LED,1,80,80,80,,,
6,SZ-162-007,SOUTH,162,28.531033,77.20819,LED,4,140X4,140,560,,,
7,SZ-162-007,SOUTH,162,28.530847,77.208337,LED,1,40,40,40,,,
8,SZ-162-007,SOUTH,162,28.53086,77.208238,LED,1,40,40,40,,,
9,SZ-162-007,SOUTH,162,28.530692,77.208216,LED,1,70,70,70,,,
10,SZ-162-007,SOUTH,162,28.530706,77.208487,LED,1,70,70,70,,,
11,SZ-162-007,SOUTH,162,28.530687,77.208528,LED,1,40,40,40,,,
12,SZ-162-007,SOUTH,162,28.530703,77.208517,LED,1,40,40,40,,,
13,SZ-162-007,SOUTH,162,28.530899,77.208588,LED,1,40,40,40,,,
14,SZ-162-007,SOUTH,162,28.530939,77.208516,LED,1,80,80,80,,,
15,SZ-162-007,SOUTH,162,28.531344,77.208605,LED,1,80,80,80,,,
16,SZ-162-007,SOUTH,162,28.531517,77.208693,LED,1,80,80,80,,,
17,SZ-162-007,SOUTH,162,28.531702,77.208793,LED,1,80,80,80,,,
18,SZ-162-007,SOUTH,162,28.531753,77.208828,LED,1,35,35,35,,,
19,SZ-162-007,SOUTH,162,28.531836,77.208973,LED,1,35,35,35,,,
20,SZ-162-007,SOUTH,162,28.531815,77.209005,LED,1,35,35,35,,,
21,SZ-162-007,SOUTH,162,28.531832,77.209123,LED,1,35,35,35,,,
22,SZ-162-007,SOUTH,162,28.532036,77.209245,LED,1,35,35,35,,,
23,SZ-162-007,SOUTH,162,28.532199,77.209227,LED,4,140X4,140,560,,,
24,SZ-162-007,SOUTH,162,28.531953,77.209112,LED,1,35,35,35,,,
25,SZ-162-007,SOUTH,162,28.532005,77.209094,LED,1,35,35,35,,,
26,SZ-162-007,SOUTH,162,28.531916,77.208961,LED,1,35,35,35,,,
27,SZ-162-007,SOUTH,162,28.531824,77.20891,LED,1,80,80,80,,,
28,SZ-162-007,SOUTH,162,28.531744,77.209221,LED,1,80,80,80,,,
29,SZ-162-007,SOUTH,162,28.531973,77.208804,LED,1,70,70,70,,,
30,SZ-162-007,SOUTH,162,28.532263,77.208936,LED,1,80,80,80,,,
31,SZ-162-007,SOUTH,162,28.53239,77.209067,LED,1,80,80,80,,,
32,SZ-162-007,SOUTH,162,28.532514,77.208953,LED,1,80,80,80,,,
33,SZ-162-007,SOUTH,162,28.532572,77.208973,LED,1,80,80,80,,,
34,SZ-162-007,SOUTH,162,28.532139,77.209414,LED,1,80,80,80,,,
35,SZ-162-007,SOUTH,162,28.532701,77.20938,LED,1,80,80,80,,,
36,SZ-162-007,SOUTH,162,28.532794,77.209527,LED,1,80,80,80,,,
37,SZ-162-007,SOUTH,162,28.532581,77.209554,LED,1,80,80,80,,,
38,SZ-162-007,SOUTH,162,28.532157,77.209664,LED,1,35,35,35,,,
39,SZ-162-007,SOUTH,162,28.532143,77.209747,LED,1,35,35,35,,,
40,SZ-162-007,SOUTH,162,28.532156,77.20971,LED,1,35,35,35,,,
41,SZ-162-007,SOUTH,162,28.532212,77.20996,LED,1,80,80,80,,,
42,SZ-162-007,SOUTH,162,28.532241,77.210035,LED,1,80,80,80,,,
43,SZ-162-007,SOUTH,162,28.532114,77.210124,LED,1,80,80,80,,,
44,SZ-162-007,SOUTH,162,28.532666,77.2101,LED,1,80,80,80,,,
45,SZ-162-007,SOUTH,162,28.532797,77.209927,LED,1,72,72,72,,,
46,SZ-162-007,SOUTH,162,28.530849,77.208713,LED,1,80,80,80,,,
47,SZ-162-007,SOUTH,162,28.530725,77.20878,LED,1,80,80,80,,,
48,SZ-162-007,SOUTH,162,28.530545,77.208839,LED,1,80,80,80,,,
49,SZ-162-007,SOUTH,162,28.530433,77.20887,LED,1,80,80,80,,,
50,SZ-162-007,SOUTH,162,28.530341,77.2089,LED,1,35,35,35,,,
51,SZ-162-007,SOUTH,162,28.530131,77.208948,LED,1,80,80,80,,,
52,SZ-162-007,SOUTH,162,28.529912,77.20904,LED,1,35,35,35,,,
53,SZ-162-007,SOUTH,162,28.529532,77.209158,LED,1,80,80,80,,,
54,SZ-162-007,SOUTH,162,28.529371,77.209211,LED,1,80,80,80,,,
55,SZ-162-007,SOUTH,162,28.52914,77.209246,LED,1,80,80,80,,,
56,SZ-162-007,SOUTH,162,28.529191,77.209284,LED,1,80,80,80,,,
57,SZ-162-007,SOUTH,162,28.529329,77.209544,LED,1,35,35,35,,,
58,SZ-162-007,SOUTH,162,28.529314,77.209571,LED,1,35,35,35,,,
59,SZ-162-007,SOUTH,162,28.529747,77.209354,LED,1,80,80,80,,,
60,SZ-162-007,SOUTH,162,28.529998,77.20939,LED,1,80,80,80,,,
61,SZ-162-007,SOUTH,162,28.530181,77.209409,LED,1,80,80,80,,,
62,SZ-162-007,SOUTH,162,28.530158,77.209388,LED,2,80X2,80,160,,,
63,SZ-162-007,SOUTH,162,28.530247,77.20932,LED,1,80,80,80,,,
64,SZ-162-007,SOUTH,162,28.530377,77.208648,LED,1,80,80,80,,,
65,SZ-162-007,SOUTH,162,28.529872,77.208687,LED,1,40,40,40,,,
66,SZ-162-007,SOUTH,162,28.529696,77.208601,LED,2,40X2,40,80,,,
67,SZ-162-007,SOUTH,162,28.529469,77.208875,LED,1,40,40,40,,,
68,SZ-162-007,SOUTH,162,28.529153,77.20865,LED,1,40,40,40,,,
69,SZ-162-007,SOUTH,162,28.529161,77.208586,LED,1,40,40,40,,,
70,SZ-162-007,SOUTH,162,28.52921,77.208405,LED,1,40,40,40,,,
71,SZ-162-007,SOUTH,162,28.529276,77.208416,LED,1,40,40,40,,,
72,SZ-162-007,SOUTH,162,28.529347,77.208379,LED,1,40,40,40,,,
73,SZ-162-007,SOUTH,162,28.529466,77.208347,LED,1,40,40,40,,,
74,SZ-162-007,SOUTH,162,28.5296,77.208186,LED,1,40,40,40,,,
75,SZ-162-007,SOUTH,162,28.529625,77.208186,LED,1,40,40,40,,,
76,SZ-162-007,SOUTH,162,28.529582,77.208162,LED,1,40,40,40,,,
77,SZ-162-007,SOUTH,162,28.52949,77.208197,LED,1,40,40,40,,,
78,SZ-162-007,SOUTH,162,28.529403,77.208198,LED,1,40,40,40,,,
79,SZ-162-007,SOUTH,162,28.529315,77.208171,LED,1,40,40,40,,,
80,SZ-162-007,SOUTH,162,28.529207,77.208201,LED,4,140X4,140,560,,,
81,SZ-162-007,SOUTH,162,28.529168,77.208297,LED,1,40,40,40,,,
82,SZ-162-007,SOUTH,162,28.529157,77.208308,LED,1,80,80,80,,,
83,SZ-162-007,SOUTH,162,28.528755,77.207676,LED,1,80,80,80,,,
84,SZ-162-007,SOUTH,162,28.528681,77.207723,LED,1,80,80,80,,,
85,SZ-162-007,SOUTH,162,28.528847,77.208077,LED,2,80X2,80,160,,,
86,SZ-162-007,SOUTH,162,28.528917,77.208334,LED,1,80,80,80,,,
87,SZ-162-007,SOUTH,162,28.52894,77.208452,LED,2,140X2,140,280,,,
88,SZ-162-007,SOUTH,162,28.529143,77.208247,LED,2,140X2,140,280,,,
89,SZ-162-007,SOUTH,162,28.529273,77.208189,LED,1,80,80,80,,,
90,SZ-162-007,SOUTH,162,28.529307,77.208158,LED,1,80,80,80,,,
91,SZ-162-007,SOUTH,162,28.529209,77.208103,LED,1,80,80,80,,,
92,SZ-162-007,SOUTH,162,28.529115,77.207727,LED,1,80,80,80,,,
93,SZ-162-007,SOUTH,162,28.529185,77.207574,LED,1,80,80,80,,,
94,SZ-162-007,SOUTH,162,28.529294,77.207468,LED,1,80,80,80,,,
95,SZ-162-007,SOUTH,162,28.529323,77.207438,LED,1,72,72,72,,,
96,SZ-162-007,SOUTH,162,28.529486,77.207464,LED,1,80,80,80,,,
97,SZ-162-007,SOUTH,162,28.52969,77.207731,LED,1,72,72,72,,,
98,SZ-162-007,SOUTH,162,28.529638,77.207796,LED,1,80,80,80,,,
99,SZ-162-007,SOUTH,162,28.529702,77.208091,LED,1,80,80,80,,,
100,SZ-162-007,SOUTH,162,28.529721,77.208073,LED,1,80,80,80,,,
101,SZ-162-007,SOUTH,162,28.529545,77.20836,LED,1,80,80,80,,,
102,SZ-162-007,SOUTH,162,28.530183,77.208175,LED,1,70,70,70,,,
103,SZ-162-007,SOUTH,162,28.530263,77.208168,LED,1,40,40,40,,,
104,SZ-162-007,SOUTH,162,28.53019,77.208229,LED,1,40,40,40,,,
105,SZ-162-007,SOUTH,162,28.530351,77.208127,LED,1,40,40,40,,,
106,SZ-162-007,SOUTH,162,28.530484,77.208091,LED,1,40,40,40,,,
107,SZ-162-007,SOUTH,162,28.530592,77.208042,LED,1,40,40,40,,,
108,SZ-162-007,SOUTH,162,28.530628,77.207929,LED,1,40,40,40,,,
109,SZ-162-007,SOUTH,162,28.530621,77.207877,LED,1,40,40,40,,,
110,SZ-162-007,SOUTH,162,28.530514,77.20788,LED,1,40,40,40,,,
111,SZ-162-007,SOUTH,162,28.530426,77.207899,LED,1,40,40,40,,,
112,SZ-162-007,SOUTH,162,28.530298,77.207928,LED,1,40,40,40,,,
113,SZ-162-007,SOUTH,162,28.530281,77.207938,LED,1,40,40,40,,,
114,SZ-162-007,SOUTH,162,28.530278,77.208003,LED,1,40,40,40,,,
115,SZ-162-007,SOUTH,162,28.530254,77.208042,LED,2,40X2,40,80,,,
116,SZ-162-007,SOUTH,162,28.530264,77.208025,LED,1,40,40,40,,,
117,SZ-162-007,SOUTH,162,28.530075,77.207993,LED,1,40,40,40,,,
118,SZ-162-007,SOUTH,162,28.529934,77.208024,LED,1,40,40,40,,,
119,SZ-162-007,SOUTH,162,28.52981,77.208073,LED,1,40,40,40,,,
120,SZ-162-007,SOUTH,162,28.529793,77.208133,LED,4,140X4,140,560,,,
121,SZ-162-007,SOUTH,162,28.529821,77.208127,LED,1,70,70,70,,,
122,SZ-162-007,SOUTH,162,28.52994,77.207969,LED,1,70,70,70,,,
123,SZ-162-007,SOUTH,162,28.52973,77.208037,LED,1,70,70,70,,,
124,SZ-162-007,SOUTH,162,28.529712,77.208214,LED,1,70,70,70,,,
125,SZ-162-007,SOUTH,162,28.529747,77.208201,LED,1,70,70,70,,,
126,SZ-162-007,SOUTH,162,28.52987,77.208197,LED,1,70,70,70,,,
127,SZ-162-007,SOUTH,162,28.530038,77.208146,LED,1,70,70,70,,,
128,SZ-162-007,SOUTH,162,28.530263,77.20817,LED,1,40,40,40,,,
129,SZ-162-007,SOUTH,162,28.530043,77.208299,LED,1,40,40,40,,,
1,SZ-162-006,SOUTH,162,28.531521,77.210422,LED,1,80,80,80,,,
3,SZ-162-006,SOUTH,162,28.531463,77.210222,LED,1,80,80,80,,,
4,SZ-162-006,SOUTH,162,28.531425,77.210047,LED,1,80,80,80,,,
5,SZ-162-006,SOUTH,162,28.531359,77.209804,LED,1,80,80,80,,,
6,SZ-162-006,SOUTH,162,28.531303,77.210043,LED,1,45,45,45,,,
7,SZ-162-006,SOUTH,162,28.531081,77.210137,LED,1,35,35,35,,,
8,SZ-162-006,SOUTH,162,28.531084,77.209885,LED,1,70,70,70,,,
9,SZ-162-006,SOUTH,162,28.531209,77.209947,LED,1,18,18,18,,,
10,SZ-162-006,SOUTH,162,28.531209,77.209836,LED,1,18,18,18,,,
11,SZ-162-006,SOUTH,162,28.531163,77.20987,LED,1,18,18,18,,,
12,SZ-162-006,SOUTH,162,28.531221,77.209759,LED,1,18,18,18,,,
13,SZ-162-006,SOUTH,162,28.531247,77.209621,LED,1,18,18,18,,,
14,SZ-162-006,SOUTH,162,28.531227,77.209446,LED,1,18,18,18,,,
15,SZ-162-006,SOUTH,162,28.530847,77.2094,LED,1,18,18,18,,,
16,SZ-162-006,SOUTH,162,28.53057,77.20955,LED,1,18,18,18,,,
17,SZ-162-006,SOUTH,162,28.530554,77.209785,LED,1,70,70,70,,,
18,SZ-162-006,SOUTH,162,28.530682,77.210083,LED,1,35,35,35,,,
19,SZ-162-006,SOUTH,162,28.530909,77.209977,LED,4,140X4,140,560,,,
20,SZ-162-006,SOUTH,162,28.530919,77.20982,LED,1,18,18,18,,,
21,SZ-162-006,SOUTH,162,28.530889,77.209821,LED,1,18,18,18,,,
22,SZ-162-006,SOUTH,162,28.530815,77.209719,LED,1,18,18,18,,,
23,SZ-162-006,SOUTH,162,28.530893,77.209691,LED,1,18,18,18,,,
24,SZ-162-006,SOUTH,162,28.530911,77.209763,LED,1,70,70,70,,,
25,SZ-162-006,SOUTH,162,28.531083,77.209252,LED,1,80,80,80,,,
26,SZ-162-006,SOUTH,162,28.530943,77.209297,LED,1,80,80,80,,,
27,SZ-162-006,SOUTH,162,28.530675,77.209356,LED,1,18,18,18,,,
28,SZ-162-006,SOUTH,162,28.530463,77.20941,LED,1,70,70,70,,,
29,SZ-162-006,SOUTH,162,28.530237,77.209504,LED,1,80,80,80,,,
30,SZ-162-006,SOUTH,162,28.530123,77.209588,LED,1,70,70,70,,,
31,SZ-162-006,SOUTH,162,28.529969,77.209574,LED,1,80,80,80,,,
32,SZ-162-006,SOUTH,162,28.529721,77.209569,LED,1,80,80,80,,,
33,SZ-162-006,SOUTH,162,28.529629,77.20956,LED,1,72,72,72,,,
34,SZ-162-006,SOUTH,162,28.529681,77.210563,LED,1,72,72,72,,,
35,SZ-162-006,SOUTH,162,28.529928,77.210426,LED,1,80,80,80,,,
36,SZ-162-006,SOUTH,162,28.530064,77.210053,LED,1,80,80,80,,,
37,SZ-162-006,SOUTH,162,28.530143,77.210347,LED,2,80X2,80,160,,,
38,SZ-162-006,SOUTH,162,28.53037,77.210287,LED,1,80,80,80,,,
39,SZ-162-006,SOUTH,162,28.530844,77.210234,LED,1,80,80,80,,,
40,SZ-162-006,SOUTH,162,28.530642,77.210242,LED,1,80,80,80,,,
41,SZ-162-006,SOUTH,162,28.530542,77.20995,LED,1,80,80,80,,,
42,SZ-162-006,SOUTH,162,28.530484,77.209732,LED,1,80,80,80,,,
43,SZ-162-006,SOUTH,162,28.530226,77.209614,LED,1,80,80,80,,,
44,SZ-162-006,SOUTH,162,28.530295,77.209883,LED,1,35,35,35,,,
45,SZ-162-006,SOUTH,162,28.530523,77.210334,LED,1,80,80,80,,,
47,SZ-162-006,SOUTH,162,28.530429,77.21043,LED,2,80X2,80,160,,,
48,SZ-162-006,SOUTH,162,28.530339,77.210522,LED,1,80,80,80,,,
49,SZ-162-006,SOUTH,162,28.530021,77.21057,LED,1,80,80,80,,,
50,SZ-162-006,SOUTH,162,28.529818,77.210722,LED,2,80X2,80,160,,,
51,SZ-162-006,SOUTH,162,28.529831,77.210954,LED,1,80,80,80,,,
52,SZ-162-006,SOUTH,162,28.529798,77.211027,LED,1,80,80,80,,,
53,SZ-162-006,SOUTH,162,28.5298,77.211034,LED,1,80,80,80,,,
54,SZ-162-006,SOUTH,162,28.529996,77.211279,LED,2,80X2,80,160,,,
55,SZ-162-006,SOUTH,162,28.530222,77.210964,LED,1,80,80,80,,,
56,SZ-162-006,SOUTH,162,28.530446,77.211214,LED,1,80,80,80,,,
57,SZ-162-006,SOUTH,162,28.530115,77.21161,LED,1,70,70,70,,,
58,SZ-162-006,SOUTH,162,28.530251,77.211518,LED,1,80,80,80,,,
59,SZ-162-006,SOUTH,162,28.530361,77.211517,LED,1,35,35,35,,,
60,SZ-162-006,SOUTH,162,28.530528,77.211648,LED,1,35,35,35,,,
61,SZ-162-006,SOUTH,162,28.530564,77.212014,LED,1,35,35,35,,,
62,SZ-162-006,SOUTH,162,28.530641,77.211369,LED,1,18,18,18,,,
63,SZ-162-006,SOUTH,162,28.530592,77.211417,LED,1,35,35,35,,,
64,SZ-162-006,SOUTH,162,28.530562,77.211394,LED,1,35,35,35,,,
65,SZ-162-006,SOUTH,162,28.530559,77.211282,LED,1,18,18,18,,,
